nameKor,﻿Internal ID,Name,Storage Image,Buy,Sell,Source,Source Notes,Color 1,Color 2,Catalog,DIY,Size,Closet Image,Seasonal Availability,Style,Label Themes,Variation
발레 슈즈,5608,ballet slippers,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutBallet0.png,2200,550,Kicks,,Pink,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutBallet0.png,All Year,Elegant,fairy tale; sporty; theatrical; work,Pink
발레 슈즈,10155,ballet slippers,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutBallet1.png,2200,550,Kicks,,Light blue,Light blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutBallet1.png,All Year,Elegant,fairy tale; sporty; theatrical; work,Mint
발레 슈즈,10156,ballet slippers,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutBallet2.png,2200,550,Kicks,,Blue,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutBallet2.png,All Year,Elegant,fairy tale; sporty; theatrical; work,Blue
발레 슈즈,10157,ballet slippers,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutBallet3.png,2200,550,Kicks,,Purple,Purple,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutBallet3.png,All Year,Elegant,fairy tale; sporty; theatrical; work,Purple
발레 슈즈,10158,ballet slippers,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutBallet4.png,2200,550,Kicks,,Black,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutBallet4.png,All Year,Elegant,fairy tale; sporty; theatrical; work,Black
발레 슈즈,10159,ballet slippers,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutBallet5.png,2200,550,Kicks,,Beige,Beige,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutBallet5.png,All Year,Elegant,fairy tale; sporty; theatrical; work,White
발레 슈즈,10160,ballet slippers,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutBallet6.png,2200,550,Kicks,,Yellow,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutBallet6.png,All Year,Elegant,fairy tale; sporty; theatrical; work,Yellow
발레 슈즈,10161,ballet slippers,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutBallet7.png,2200,550,Kicks,,Orange,Orange,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutBallet7.png,All Year,Elegant,fairy tale; sporty; theatrical; work,Red
농구화,5638,basketball shoes,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutBasket0.png,1500,375,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Red,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutBasket0.png,All Year,Active,sporty; work,Red
농구화,10060,basketball shoes,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutBasket1.png,1500,375,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutBasket1.png,All Year,Active,sporty; work,Green
농구화,10061,basketball shoes,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutBasket2.png,1500,375,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Beige,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutBasket2.png,All Year,Active,sporty; work,Beige
농구화,10062,basketball shoes,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutBasket3.png,1500,375,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Yellow,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutBasket3.png,All Year,Active,sporty; work,Orange
농구화,10063,basketball shoes,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutBasket4.png,1500,375,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutBasket4.png,All Year,Active,sporty; work,Blue
농구화,10064,basketball shoes,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutBasket5.png,1500,375,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Purple,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutBasket5.png,All Year,Active,sporty; work,Purple
농구화,10065,basketball shoes,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutBasket6.png,1500,375,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Light blue,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutBasket6.png,All Year,Active,sporty; work,Light blue
농구화,10066,basketball shoes,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutBasket7.png,1500,375,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Pink,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutBasket7.png,All Year,Active,sporty; work,Pink
비즈 자수 샌들,5478,beaded sandals,https://acnhcdn.com/latest/FtrIcon/ShoesSandalBeads0.png,1800,450,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Orange,Colorful,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalBeads0.png,Summer,Gorgeous,everyday; comfy; vacation,Orange
비즈 자수 샌들,10137,beaded sandals,https://acnhcdn.com/latest/FtrIcon/ShoesSandalBeads1.png,1800,450,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Purple,Colorful,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalBeads1.png,Summer,Gorgeous,everyday; comfy; vacation,Purple
비즈 자수 샌들,10138,beaded sandals,https://acnhcdn.com/latest/FtrIcon/ShoesSandalBeads2.png,1800,450,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Yellow,Colorful,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalBeads2.png,Summer,Gorgeous,everyday; comfy; vacation,Yellow
비즈 자수 샌들,10139,beaded sandals,https://acnhcdn.com/latest/FtrIcon/ShoesSandalBeads3.png,1800,450,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Red,Colorful,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalBeads3.png,Summer,Gorgeous,everyday; comfy; vacation,Red
비즈 자수 샌들,10140,beaded sandals,https://acnhcdn.com/latest/FtrIcon/ShoesSandalBeads4.png,1800,450,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Colorful,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalBeads4.png,Summer,Gorgeous,everyday; comfy; vacation,Green
비즈 자수 샌들,10141,beaded sandals,https://acnhcdn.com/latest/FtrIcon/ShoesSandalBeads5.png,1800,450,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Beige,Colorful,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalBeads5.png,Summer,Gorgeous,everyday; comfy; vacation,Beige
장화,5479,boots,https://acnhcdn.com/latest/FtrIcon/ShoesKneeRubberboots0.png,560,140,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesKneeRubberboots0.png,All Year,Simple,outdoorsy; work,Green
장화,11685,boots,https://acnhcdn.com/latest/FtrIcon/ShoesKneeRubberboots1.png,560,140,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Black,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesKneeRubberboots1.png,All Year,Simple,outdoorsy; work,Black
장화,11686,boots,https://acnhcdn.com/latest/FtrIcon/ShoesKneeRubberboots2.png,560,140,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesKneeRubberboots2.png,All Year,Simple,outdoorsy; work,Blue
장화,11687,boots,https://acnhcdn.com/latest/FtrIcon/ShoesKneeRubberboots3.png,560,140,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Red,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesKneeRubberboots3.png,All Year,Simple,outdoorsy; work,Red
장화,11688,boots,https://acnhcdn.com/latest/FtrIcon/ShoesKneeRubberboots4.png,560,140,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Yellow,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesKneeRubberboots4.png,All Year,Simple,outdoorsy; work,Olive
비즈니스 슈즈,4730,business shoes,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutBusiness0.png,1300,325,Able Sisters,Available from Able Sisters shop only,Black,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutBusiness0.png,All Year,Simple,formal; work,Black
비즈니스 슈즈,11455,business shoes,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutBusiness1.png,1300,325,Able Sisters,Available from Able Sisters shop only,Brown,Brown,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutBusiness1.png,All Year,Simple,formal; work,Brown
스파이크 슈즈,5654,cleats,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutSpike0.png,1200,300,Kicks,,Blue,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutSpike0.png,All Year,Active,sporty; work,Blue
스파이크 슈즈,10245,cleats,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutSpike1.png,1200,300,Kicks,,Light blue,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutSpike1.png,All Year,Active,sporty; work,Light blue
스파이크 슈즈,10246,cleats,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutSpike2.png,1200,300,Kicks,,Red,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutSpike2.png,All Year,Active,sporty; work,Red
스파이크 슈즈,10247,cleats,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutSpike3.png,1200,300,Kicks,,Yellow,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutSpike3.png,All Year,Active,sporty; work,Yellow
스파이크 슈즈,10248,cleats,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutSpike4.png,1200,300,Kicks,,Black,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutSpike4.png,All Year,Active,sporty; work,Black
스파이크 슈즈,10249,cleats,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutSpike5.png,1200,300,Kicks,,Orange,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutSpike5.png,All Year,Active,sporty; work,Orange
스파이크 슈즈,10250,cleats,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutSpike6.png,1200,300,Kicks,,Green,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutSpike6.png,All Year,Active,sporty; work,Green
스파이크 슈즈,10251,cleats,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutSpike7.png,1200,300,Kicks,,Purple,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutSpike7.png,All Year,Active,sporty; work,Purple
컴포트 샌들,5619,comfy sandals,https://acnhcdn.com/latest/FtrIcon/ShoesSandalComfort0.png,1040,260,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Brown,Beige,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalComfort0.png,Summer,Simple,everyday; comfy; vacation,Brown
컴포트 샌들,10700,comfy sandals,https://acnhcdn.com/latest/FtrIcon/ShoesSandalComfort1.png,1040,260,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,White,Beige,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalComfort1.png,Summer,Simple,everyday; comfy; vacation,White
컴포트 샌들,10701,comfy sandals,https://acnhcdn.com/latest/FtrIcon/ShoesSandalComfort2.png,1040,260,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Beige,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalComfort2.png,Summer,Simple,everyday; comfy; vacation,Green
컴포트 샌들,10702,comfy sandals,https://acnhcdn.com/latest/FtrIcon/ShoesSandalComfort3.png,1040,260,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Beige,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalComfort3.png,Summer,Simple,everyday; comfy; vacation,Blue
컴포트 샌들,10703,comfy sandals,https://acnhcdn.com/latest/FtrIcon/ShoesSandalComfort4.png,1040,260,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Red,Beige,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalComfort4.png,Summer,Simple,everyday; comfy; vacation,Red
컴포트 샌들,10704,comfy sandals,https://acnhcdn.com/latest/FtrIcon/ShoesSandalComfort5.png,1040,260,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Orange,Beige,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalComfort5.png,Summer,Simple,everyday; comfy; vacation,Orange
컴포트 샌들,10705,comfy sandals,https://acnhcdn.com/latest/FtrIcon/ShoesSandalComfort6.png,1040,260,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Yellow,Beige,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalComfort6.png,Summer,Simple,everyday; comfy; vacation,Yellow
컴포트 샌들,10706,comfy sandals,https://acnhcdn.com/latest/FtrIcon/ShoesSandalComfort7.png,1040,260,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Purple,Beige,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalComfort7.png,Summer,Simple,everyday; comfy; vacation,Purple
웨스턴 부츠,5643,cowboy boots,https://acnhcdn.com/latest/FtrIcon/ShoesKneeWestern0.png,2380,595,Able Sisters,Available from Able Sisters shop only,Brown,Brown,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesKneeWestern0.png,All Year,Elegant,outdoorsy; theatrical; work,Brown
웨스턴 부츠,11253,cowboy boots,https://acnhcdn.com/latest/FtrIcon/ShoesKneeWestern1.png,2380,595,Able Sisters,Available from Able Sisters shop only,Black,Brown,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesKneeWestern1.png,All Year,Elegant,outdoorsy; theatrical; work,Black
웨스턴 부츠,11254,cowboy boots,https://acnhcdn.com/latest/FtrIcon/ShoesKneeWestern2.png,2380,595,Able Sisters,Available from Able Sisters shop only,White,Brown,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesKneeWestern2.png,All Year,Elegant,outdoorsy; theatrical; work,Ivory
웨스턴 부츠,11255,cowboy boots,https://acnhcdn.com/latest/FtrIcon/ShoesKneeWestern3.png,2380,595,Able Sisters,Available from Able Sisters shop only,Pink,Brown,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesKneeWestern3.png,All Year,Elegant,outdoorsy; theatrical; work,Pink
웨스턴 부츠,11256,cowboy boots,https://acnhcdn.com/latest/FtrIcon/ShoesKneeWestern4.png,2380,595,Able Sisters,Available from Able Sisters shop only,Light blue,Brown,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesKneeWestern4.png,All Year,Elegant,outdoorsy; theatrical; work,Blue
크로스 벨트 샌들,4725,cross-belt sandals,https://acnhcdn.com/latest/FtrIcon/ShoesSandalCrossbelt0.png,1040,260,Able Sisters,Available from Able Sisters shop only,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalCrossbelt0.png,Summer,Elegant,everyday; vacation,Green
크로스 벨트 샌들,10121,cross-belt sandals,https://acnhcdn.com/latest/FtrIcon/ShoesSandalCrossbelt1.png,1040,260,Able Sisters,Available from Able Sisters shop only,Pink,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalCrossbelt1.png,Summer,Elegant,everyday; vacation,Pink
크로스 벨트 샌들,10122,cross-belt sandals,https://acnhcdn.com/latest/FtrIcon/ShoesSandalCrossbelt2.png,1040,260,Able Sisters,Available from Able Sisters shop only,Gray,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalCrossbelt2.png,Summer,Elegant,everyday; vacation,Gray
크로스 벨트 샌들,10123,cross-belt sandals,https://acnhcdn.com/latest/FtrIcon/ShoesSandalCrossbelt3.png,1040,260,Able Sisters,Available from Able Sisters shop only,Brown,Brown,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalCrossbelt3.png,Summer,Elegant,everyday; vacation,Brown
크로스 벨트 샌들,10124,cross-belt sandals,https://acnhcdn.com/latest/FtrIcon/ShoesSandalCrossbelt4.png,1040,260,Able Sisters,Available from Able Sisters shop only,Black,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalCrossbelt4.png,Summer,Elegant,everyday; vacation,Black
크로스 벨트 샌들,10125,cross-belt sandals,https://acnhcdn.com/latest/FtrIcon/ShoesSandalCrossbelt5.png,1040,260,Able Sisters,Available from Able Sisters shop only,Purple,Purple,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesSandalCrossbelt5.png,Summer,Elegant,everyday; vacation,Purple
큐트 스니커,5803,cute sneakers,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutCute0.png,1260,315,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Light blue,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutCute0.png,All Year,Cute,everyday; fairy tale,Light blue
큐트 스니커,10266,cute sneakers,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutCute1.png,1260,315,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutCute1.png,All Year,Cute,everyday; fairy tale,Green
큐트 스니커,10267,cute sneakers,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutCute2.png,1260,315,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Pink,Purple,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutCute2.png,All Year,Cute,everyday; fairy tale,Pink
큐트 스니커,10268,cute sneakers,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutCute3.png,1260,315,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Yellow,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutCute3.png,All Year,Cute,everyday; fairy tale,Yellow
큐트 스니커,10269,cute sneakers,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutCute4.png,1260,315,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Purple,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutCute4.png,All Year,Cute,everyday; fairy tale,Purple
큐트 스니커,10270,cute sneakers,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutCute5.png,1260,315,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutCute5.png,All Year,Cute,everyday; fairy tale,Blue
DAL 슬리퍼,12130,DAL slippers,https://acnhcdn.com/latest/FtrIcon/AccessoryGlassSlippers0.png,4040,1010,Dodo Airlines,Received in mail from DAL after taking certain numbers of flights,Blue,Blue,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/AccessoryGlassSlippers0.png,All Year,Simple,comfy; vacation,Blue
땅 달걀 신발,12455,earth-egg shoes,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutEggground0.png,NFS,800,Crafting,,Red,Yellow,Not for sale,Yes,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutEggground0.png,All Year,Active,fairy tale; party; theatrical,None
자수 구두,9847,embroidered shoes,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutEmbroidery0.png,2100,525,Kicks,,Red,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutEmbroidery0.png,All Year,Elegant,everyday; formal,Red
자수 구두,11987,embroidered shoes,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutEmbroidery1.png,2100,525,Kicks,,White,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutEmbroidery1.png,All Year,Elegant,everyday; formal,White
자수 구두,11988,embroidered shoes,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutEmbroidery2.png,2100,525,Kicks,,Black,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutEmbroidery2.png,All Year,Elegant,everyday; formal,Black
자수 구두,11989,embroidered shoes,https://acnhcdn.com/latest/FtrIcon/ShoesLowcutEmbroidery3.png,2100,525,Kicks,,Light blue,Pink,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesLowcutEmbroidery3.png,All Year,Elegant,everyday; formal,Blue
인조털 부츠,5476,faux-fur ankle booties,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutFurboots0.png,1450,362,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutFurboots0.png,Winter,Elegant,everyday; fairy tale; formal; party; theatrical,Olive
인조털 부츠,11682,faux-fur ankle booties,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutFurboots1.png,1450,362,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Beige,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutFurboots1.png,Winter,Elegant,everyday; fairy tale; formal; party; theatrical,Beige
인조털 부츠,11683,faux-fur ankle booties,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutFurboots2.png,1450,362,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Red,Beige,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutFurboots2.png,Winter,Elegant,everyday; fairy tale; formal; party; theatrical,Ruby red
인조털 부츠,11684,faux-fur ankle booties,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutFurboots3.png,1450,362,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Blue,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutFurboots3.png,Winter,Elegant,everyday; fairy tale; formal; party; theatrical,Navy blue
양털 부츠,4721,faux-shearling boots,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutMouton0.png,1600,400,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Beige,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutMouton0.png,Winter,Cute,everyday; outdoorsy,Beige
양털 부츠,11547,faux-shearling boots,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutMouton1.png,1600,400,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Pink,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutMouton1.png,Winter,Cute,everyday; outdoorsy,Pink
양털 부츠,11548,faux-shearling boots,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutMouton2.png,1600,400,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Green,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutMouton2.png,Winter,Cute,everyday; outdoorsy,Green
양털 부츠,11549,faux-shearling boots,https://acnhcdn.com/latest/FtrIcon/ShoesHighcutMouton3.png,1600,400,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Black,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/ShoesHighcutMouton3.png,Winter,Cute,everyday; outdoorsy,Black
