Internal ID,Name,Storage Image,Buy,Sell,Source,Source Notes,Color 1,Color 2,Catalog,DIY,Size,Closet Image,Seasonal Availability,Style,Label Themes,Variation,Villager Equippable,Miles Price
7483,crossbody bag,https://acnhcdn.com/latest/FtrIcon/BagBackpackBody0.png,700,175,Kicks,,Pink,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackBody0.png,All Year,Active,everyday; outdoorsy; sporty,Pink,No,NA
11980,crossbody bag,https://acnhcdn.com/latest/FtrIcon/BagBackpackBody1.png,700,175,Kicks,,Green,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackBody1.png,All Year,Active,everyday; outdoorsy; sporty,Green,No,NA
11981,crossbody bag,https://acnhcdn.com/latest/FtrIcon/BagBackpackBody2.png,700,175,Kicks,,Yellow,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackBody2.png,All Year,Active,everyday; outdoorsy; sporty,Yellow,No,NA
11982,crossbody bag,https://acnhcdn.com/latest/FtrIcon/BagBackpackBody3.png,700,175,Kicks,,White,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackBody3.png,All Year,Active,everyday; outdoorsy; sporty,White,No,NA
7485,crossbody boston bag,https://acnhcdn.com/latest/FtrIcon/BagShoulderDrum0.png,1680,420,Kicks,,Red,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderDrum0.png,All Year,Simple,everyday; outdoorsy; sporty,Red,No,NA
12011,crossbody boston bag,https://acnhcdn.com/latest/FtrIcon/BagShoulderDrum1.png,1680,420,Kicks,,Blue,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderDrum1.png,All Year,Simple,everyday; outdoorsy; sporty,Blue,No,NA
12131,DAL backpack,https://acnhcdn.com/latest/FtrIcon/BagBackpackDal0.png,NFS,1010,Dodo Airlines,Received in mail from DAL after taking certain numbers of flights,Blue,Black,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackDal0.png,All Year,Cool,outdoorsy; vacation,Blue,No,NA
7471,dry bag,https://acnhcdn.com/latest/FtrIcon/BagBackpackDry0.png,1040,260,Kicks,,Yellow,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackDry0.png,All Year,Active,outdoorsy; sporty,Yellow,No,NA
11964,dry bag,https://acnhcdn.com/latest/FtrIcon/BagBackpackDry1.png,1040,260,Kicks,,Blue,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackDry1.png,All Year,Active,outdoorsy; sporty,Blue,No,NA
7305,evening bag,https://acnhcdn.com/latest/FtrIcon/BagShoulderParty0.png,1250,312,Kicks,,Pink,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderParty0.png,All Year,Cute,formal; party,Pink,No,NA
11976,evening bag,https://acnhcdn.com/latest/FtrIcon/BagShoulderParty1.png,1250,312,Kicks,,Blue,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderParty1.png,All Year,Cute,formal; party,Blue,No,NA
11977,evening bag,https://acnhcdn.com/latest/FtrIcon/BagShoulderParty2.png,1250,312,Kicks,,Black,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderParty2.png,All Year,Cute,formal; party,Black,No,NA
7505,extra-large backpack,https://acnhcdn.com/latest/FtrIcon/BagBackpackMountain0.png,2100,525,Kicks,,Red,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackMountain0.png,All Year,Active,outdoorsy; sporty,Red,No,NA
11971,extra-large backpack,https://acnhcdn.com/latest/FtrIcon/BagBackpackMountain1.png,2100,525,Kicks,,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackMountain1.png,All Year,Active,outdoorsy; sporty,Green,No,NA
11972,extra-large backpack,https://acnhcdn.com/latest/FtrIcon/BagBackpackMountain2.png,2100,525,Kicks,,Black,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackMountain2.png,All Year,Active,outdoorsy; sporty,Black,No,NA
11973,extra-large backpack,https://acnhcdn.com/latest/FtrIcon/BagBackpackMountain3.png,2100,525,Kicks,,Blue,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackMountain3.png,All Year,Active,outdoorsy; sporty,Blue,No,NA
7480,faux-fur bag,https://acnhcdn.com/latest/FtrIcon/BagShoulderFakefur0.png,1400,350,Kicks,,Pink,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderFakefur0.png,All Year,Cute,formal; party,Pink,No,NA
12003,faux-fur bag,https://acnhcdn.com/latest/FtrIcon/BagShoulderFakefur1.png,1400,350,Kicks,,Purple,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderFakefur1.png,All Year,Cute,formal; party,Purple,No,NA
7477,fish pochette,https://acnhcdn.com/latest/FtrIcon/BagShoulderFish0.png,NFS,210,Fishing Tourney,,Light blue,Blue,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderFish0.png,All Year,Cute,formal; party,Blue,No,NA
7507,foldover-top backpack,https://acnhcdn.com/latest/FtrIcon/BagBackpackLid0.png,1300,325,Kicks,,Green,Beige,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackLid0.png,All Year,Active,outdoorsy; sporty,Green,No,NA
12016,foldover-top backpack,https://acnhcdn.com/latest/FtrIcon/BagBackpackLid1.png,1300,325,Kicks,,Blue,Light blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackLid1.png,All Year,Active,outdoorsy; sporty,Blue,No,NA
12017,foldover-top backpack,https://acnhcdn.com/latest/FtrIcon/BagBackpackLid2.png,1300,325,Kicks,,Gray,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackLid2.png,All Year,Active,outdoorsy; sporty,Gray,No,NA
12018,foldover-top backpack,https://acnhcdn.com/latest/FtrIcon/BagBackpackLid3.png,1300,325,Kicks,,Pink,Purple,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackLid3.png,All Year,Active,outdoorsy; sporty,Pink,No,NA
7486,gumdrop shoulder bag,https://acnhcdn.com/latest/FtrIcon/BagShoulderPattern0.png,2000,500,Kicks,,Pink,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderPattern0.png,All Year,Simple,everyday; comfy,Pop,No,NA
12012,gumdrop shoulder bag,https://acnhcdn.com/latest/FtrIcon/BagShoulderPattern1.png,2000,500,Kicks,,Purple,Light blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderPattern1.png,All Year,Simple,everyday; comfy,Cool,No,NA
7482,hand-knit pouch,https://acnhcdn.com/latest/FtrIcon/BagShoulderRace0.png,1250,312,Kicks,,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderRace0.png,All Year,Elegant,vacation,Green,No,NA
12004,hand-knit pouch,https://acnhcdn.com/latest/FtrIcon/BagShoulderRace1.png,1250,312,Kicks,,Purple,Purple,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderRace1.png,All Year,Elegant,vacation,Purple,No,NA
7512,hard-shell backpack,https://acnhcdn.com/latest/FtrIcon/BagBackpackHardshell0.png,1680,420,Kicks,,Blue,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackHardshell0.png,All Year,Cool,outdoorsy; work,Blue,No,NA
10184,hard-shell backpack,https://acnhcdn.com/latest/FtrIcon/BagBackpackHardshell1.png,1680,420,Kicks,,Red,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackHardshell1.png,All Year,Cool,outdoorsy; work,Red,No,NA
11946,hard-shell backpack,https://acnhcdn.com/latest/FtrIcon/BagBackpackHardshell2.png,1680,420,Kicks,,Gray,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackHardshell2.png,All Year,Cool,outdoorsy; work,Silver,No,NA
7508,knapsack,https://acnhcdn.com/latest/FtrIcon/BagBackpackKnapsack0.png,630,157,Kicks,,Blue,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackKnapsack0.png,All Year,Active,everyday; outdoorsy; sporty,Blue,No,NA
12019,knapsack,https://acnhcdn.com/latest/FtrIcon/BagBackpackKnapsack1.png,630,157,Kicks,,Black,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackKnapsack1.png,All Year,Active,everyday; outdoorsy; sporty,Black,No,NA
7511,knitted-grass backpack,https://acnhcdn.com/latest/FtrIcon/BagBackpackGrass0.png,NFS,400,Crafting,,Green,Brown,Not for sale,Yes,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackGrass0.png,All Year,Elegant,outdoorsy; comfy; vacation,Green,No,NA
7498,log pack,https://acnhcdn.com/latest/FtrIcon/BagBackpackWood0.png,NFS,960,Crafting,,Brown,Beige,Not for sale,Yes,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackWood0.png,All Year,Simple,fairy tale; outdoorsy,Brown,No,NA
7491,maple-leaf pochette,https://acnhcdn.com/latest/FtrIcon/BagShoulderMaple0.png,NFS,2400,Crafting,,Orange,Orange,Not for sale,Yes,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderMaple0.png,All Year,Simple,fairy tale,Red,No,NA
7470,messenger bag,https://acnhcdn.com/latest/FtrIcon/BagShoulderMessenger0.png,840,210,Kicks,,Green,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderMessenger0.png,All Year,Simple,everyday; outdoorsy; sporty,Green,No,NA
11978,messenger bag,https://acnhcdn.com/latest/FtrIcon/BagShoulderMessenger1.png,840,210,Kicks,,Orange,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderMessenger1.png,All Year,Simple,everyday; outdoorsy; sporty,Orange,No,NA
11979,messenger bag,https://acnhcdn.com/latest/FtrIcon/BagShoulderMessenger2.png,840,210,Kicks,,Black,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderMessenger2.png,All Year,Simple,everyday; outdoorsy; sporty,Black,No,NA
7504,mini pleather bag,https://acnhcdn.com/latest/FtrIcon/BagBackpackSmall0.png,1600,400,Kicks,,White,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackSmall0.png,All Year,Elegant,everyday; formal; party,White,No,NA
12015,mini pleather bag,https://acnhcdn.com/latest/FtrIcon/BagBackpackSmall1.png,1600,400,Kicks,,Black,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackSmall1.png,All Year,Elegant,everyday; formal; party,Black,No,NA
7510,Mom's knapsack,https://acnhcdn.com/latest/FtrIcon/BagBackpackQuilt0.png,NFS,175,Mom,,Yellow,Beige,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackQuilt0.png,All Year,Cute,comfy,M,No,NA
12148,Mom's knapsack,https://acnhcdn.com/latest/FtrIcon/BagBackpackQuilt1.png,NFS,175,Mom,,Gray,Beige,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackQuilt1.png,All Year,Cute,comfy,Flowers,No,NA
12149,Mom's knapsack,https://acnhcdn.com/latest/FtrIcon/BagBackpackQuilt2.png,NFS,175,Mom,,Pink,Beige,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackQuilt2.png,All Year,Cute,comfy,Polka dots,No,NA
12150,Mom's knapsack,https://acnhcdn.com/latest/FtrIcon/BagBackpackQuilt3.png,NFS,175,Mom,,Colorful,Beige,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackQuilt3.png,All Year,Cute,comfy,Colorful quilt design,No,NA
12151,Mom's knapsack,https://acnhcdn.com/latest/FtrIcon/BagBackpackQuilt4.png,NFS,175,Mom,,Light blue,Beige,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackQuilt4.png,All Year,Cute,comfy,Cherries,No,NA
12152,Mom's knapsack,https://acnhcdn.com/latest/FtrIcon/BagBackpackQuilt5.png,NFS,175,Mom,,Blue,Beige,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackQuilt5.png,All Year,Cute,comfy,Denim with stripes,No,NA
12153,Mom's knapsack,https://acnhcdn.com/latest/FtrIcon/BagBackpackQuilt6.png,NFS,175,Mom,,White,Beige,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackQuilt6.png,All Year,Cute,comfy,Forest print,No,NA
12154,Mom's knapsack,https://acnhcdn.com/latest/FtrIcon/BagBackpackQuilt7.png,NFS,175,Mom,,Orange,Beige,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackQuilt7.png,All Year,Cute,comfy,Chick,No,NA
9761,Nook Inc. knapsack,https://acnhcdn.com/latest/FtrIcon/BagBackpackNook0.png,NFS,4000,Nook Miles Shop,,Brown,Yellow,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackNook0.png,All Year,Gorgeous,everyday,Brown,No,800
7501,outdoor backpack,https://acnhcdn.com/latest/FtrIcon/BagBackpackOutdoor0.png,1560,390,Kicks,,Green,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackOutdoor0.png,All Year,Active,outdoorsy; sporty,Avocado,No,NA
11969,outdoor backpack,https://acnhcdn.com/latest/FtrIcon/BagBackpackOutdoor1.png,1560,390,Kicks,,Orange,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackOutdoor1.png,All Year,Active,outdoorsy; sporty,Orange,No,NA
11970,outdoor backpack,https://acnhcdn.com/latest/FtrIcon/BagBackpackOutdoor2.png,1560,390,Kicks,,Blue,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackOutdoor2.png,All Year,Active,outdoorsy; sporty,Navy blue,No,NA
7484,pleather crossbody bag,https://acnhcdn.com/latest/FtrIcon/BagBackpackBodybag0.png,1120,280,Kicks,,Blue,Brown,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackBodybag0.png,All Year,Cool,everyday; work,Navy blue,No,NA
12005,pleather crossbody bag,https://acnhcdn.com/latest/FtrIcon/BagBackpackBodybag1.png,1120,280,Kicks,,Black,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackBodybag1.png,All Year,Cool,everyday; work,Black,No,NA
7481,pleather fringe bag,https://acnhcdn.com/latest/FtrIcon/BagShoulderFringe0.png,2400,600,Kicks,,Brown,Brown,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderFringe0.png,All Year,Elegant,everyday; formal; party,Camel,No,NA
12010,pleather fringe bag,https://acnhcdn.com/latest/FtrIcon/BagShoulderFringe1.png,2400,600,Kicks,,White,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderFringe1.png,All Year,Elegant,everyday; formal; party,White,No,NA
7476,pleather shoulder bag,https://acnhcdn.com/latest/FtrIcon/BagShoulderLeather0.png,2400,600,Kicks,,Brown,Brown,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderLeather0.png,All Year,Elegant,everyday; formal,Brown,No,NA
12009,pleather shoulder bag,https://acnhcdn.com/latest/FtrIcon/BagShoulderLeather1.png,2400,600,Kicks,,Blue,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderLeather1.png,All Year,Elegant,everyday; formal,Navy blue,No,NA
7302,retro sports bag,https://acnhcdn.com/latest/FtrIcon/BagShoulderSports0.png,1400,350,Kicks,,White,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderSports0.png,All Year,Active,outdoorsy; sporty,Blue,No,NA
12007,retro sports bag,https://acnhcdn.com/latest/FtrIcon/BagShoulderSports1.png,1400,350,Kicks,,White,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderSports1.png,All Year,Active,outdoorsy; sporty,Red,No,NA
12008,retro sports bag,https://acnhcdn.com/latest/FtrIcon/BagShoulderSports2.png,1400,350,Kicks,,Black,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderSports2.png,All Year,Active,outdoorsy; sporty,Black,No,NA
7304,sacoche bag,https://acnhcdn.com/latest/FtrIcon/BagShoulderSacosh0.png,980,245,Kicks,,Blue,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderSacosh0.png,All Year,Active,outdoorsy; sporty,Blue,No,NA
11974,sacoche bag,https://acnhcdn.com/latest/FtrIcon/BagShoulderSacosh1.png,980,245,Kicks,,Red,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderSacosh1.png,All Year,Active,outdoorsy; sporty,Red,No,NA
11975,sacoche bag,https://acnhcdn.com/latest/FtrIcon/BagShoulderSacosh2.png,980,245,Kicks,,Black,White,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderSacosh2.png,All Year,Active,outdoorsy; sporty,Black,No,NA
7494,shellfish pochette,https://acnhcdn.com/latest/FtrIcon/BagShoulderShell0.png,NFS,10800,Crafting,,White,White,Not for sale,Yes,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderShell0.png,All Year,Cute,fairy tale; vacation,White,No,NA
7493,snowflake pochette,https://acnhcdn.com/latest/FtrIcon/BagShoulderSnow0.png,NFS,2400,Crafting,,Light blue,White,Not for sale,Yes,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderSnow0.png,All Year,Elegant,fairy tale; party; vacation,White,No,NA
7500,square backpack,https://acnhcdn.com/latest/FtrIcon/BagBackpackSquare0.png,1300,325,Kicks,,Yellow,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackSquare0.png,All Year,Active,everyday; outdoorsy; sporty,Yellow,No,NA
11967,square backpack,https://acnhcdn.com/latest/FtrIcon/BagBackpackSquare1.png,1300,325,Kicks,,Pink,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackSquare1.png,All Year,Active,everyday; outdoorsy; sporty,Pink,No,NA
11968,square backpack,https://acnhcdn.com/latest/FtrIcon/BagBackpackSquare2.png,1300,325,Kicks,,Green,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackSquare2.png,All Year,Active,everyday; outdoorsy; sporty,Green,No,NA
7489,star pochette,https://acnhcdn.com/latest/FtrIcon/BagShoulderStar0.png,NFS,3000,Crafting,,Yellow,Yellow,Not for sale,Yes,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderStar0.png,All Year,Cute,fairy tale; party; vacation,Yellow,No,NA
7488,straw pochette,https://acnhcdn.com/latest/FtrIcon/BagShoulderRattan0.png,980,245,Kicks,,Brown,Brown,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderRattan0.png,All Year,Simple,comfy; vacation,Brown,No,NA
7503,studded backpack,https://acnhcdn.com/latest/FtrIcon/BagBackpackStuds0.png,1560,390,Kicks,,Black,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackStuds0.png,All Year,Cool,everyday; goth,Black,No,NA
12006,studded backpack,https://acnhcdn.com/latest/FtrIcon/BagBackpackStuds1.png,1560,390,Kicks,,White,Gray,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackStuds1.png,All Year,Cool,everyday; goth,White,No,NA
7478,tackle bag,https://acnhcdn.com/latest/FtrIcon/BagShoulderFishing0.png,NFS,175,Fishing Tourney,,Blue,Orange,Not for sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderFishing0.png,All Year,Active,outdoorsy; sporty; work,Blue,No,NA
7497,tool bag,https://acnhcdn.com/latest/FtrIcon/BagShoulderTool0.png,910,227,Kicks,,Black,Yellow,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderTool0.png,All Year,Active,outdoorsy; work,Black,No,NA
6838,town backpack,https://acnhcdn.com/latest/FtrIcon/BagBackpackTown0.png,1040,260,Kicks,,Green,Green,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackTown0.png,All Year,Active,everyday; outdoorsy,Green,No,NA
6839,town backpack,https://acnhcdn.com/latest/FtrIcon/BagBackpackTown1.png,1040,260,Kicks,,Orange,Orange,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackTown1.png,All Year,Active,everyday; outdoorsy,Orange,No,NA
11944,town backpack,https://acnhcdn.com/latest/FtrIcon/BagBackpackTown2.png,1040,260,Kicks,,Blue,Blue,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackTown2.png,All Year,Active,everyday; outdoorsy,Blue,No,NA
11945,town backpack,https://acnhcdn.com/latest/FtrIcon/BagBackpackTown3.png,1040,260,Kicks,,Red,Red,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackTown3.png,All Year,Active,everyday; outdoorsy,Red,No,NA
2550,travel pouch,https://acnhcdn.com/latest/FtrIcon/BagShoulderTravel0.png,840,210,Kicks,,Pink,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderTravel0.png,All Year,Active,everyday; outdoorsy,Pink,No,NA
12000,travel pouch,https://acnhcdn.com/latest/FtrIcon/BagShoulderTravel1.png,840,210,Kicks,,Green,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderTravel1.png,All Year,Active,everyday; outdoorsy,Green,No,NA
12001,travel pouch,https://acnhcdn.com/latest/FtrIcon/BagShoulderTravel2.png,840,210,Kicks,,Light blue,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderTravel2.png,All Year,Active,everyday; outdoorsy,Light blue,No,NA
12002,travel pouch,https://acnhcdn.com/latest/FtrIcon/BagShoulderTravel3.png,840,210,Kicks,,Purple,Black,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderTravel3.png,All Year,Active,everyday; outdoorsy,Purple,No,NA
7499,traveler's backpack,https://acnhcdn.com/latest/FtrIcon/BagBackpackJourney0.png,2940,735,Kicks,,Orange,Beige,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackJourney0.png,All Year,Simple,fairy tale; outdoorsy; work,Orange,No,NA
11965,traveler's backpack,https://acnhcdn.com/latest/FtrIcon/BagBackpackJourney1.png,2940,735,Kicks,,Blue,Beige,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackJourney1.png,All Year,Simple,fairy tale; outdoorsy; work,Blue,No,NA
11966,traveler's backpack,https://acnhcdn.com/latest/FtrIcon/BagBackpackJourney2.png,2940,735,Kicks,,Brown,Beige,For sale,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackJourney2.png,All Year,Simple,fairy tale; outdoorsy; work,Brown,No,NA
