Internal ID,Name,Storage Image,Buy,Sell,Source,Source Notes,Color 1,Color 2,Catalog,DIY,Size,Closet Image,Seasonal Availability,Style,Label Themes,Variation,Villager Equippable
9142,áo dài,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBlongLAodai2.png,2520,630,에이블 시스터즈,에이블 시스터즈에만,Yellow,White,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBlongLAodai2.png,일 년 내내,우아한,데일리#포멀,Yellow,Yes
9143,áo dài,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBlongLAodai3.png,2520,630,에이블 시스터즈,에이블 시스터즈에만,Green,White,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBlongLAodai3.png,일 년 내내,우아한,데일리#포멀,Green,Yes
9144,áo dài,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBlongLAodai4.png,2520,630,에이블 시스터즈,에이블 시스터즈에만,Pink,White,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBlongLAodai4.png,일 년 내내,우아한,데일리#포멀,Pink,Yes
9836,apple dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNApple0.png,NFS,1600,제작,,Yellow,Red,비매품,Yes,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNApple0.png,일 년 내내,귀여운,메르헨#파티#스테이지,Red,Yes
5135,astro dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNSpace0.png,2500,625,에이블 시스터즈,에이블 시스터즈에만,Gray,Blue,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNSpace0.png,일 년 내내,쿨한,메르헨#스테이지,Blue,Yes
7890,astro dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNSpace1.png,2500,625,에이블 시스터즈,에이블 시스터즈에만,Gray,Green,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNSpace1.png,일 년 내내,쿨한,메르헨#스테이지,Green,Yes
7891,astro dress,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNSpace2.png,2500,625,에이블 시스터즈,에이블 시스터즈에만,Gray,Pink,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNSpace2.png,일 년 내내,쿨한,메르헨#스테이지,Pink,Yes
10907,attus robe,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBlongLAttoushi0.png,2520,630,에이블 시스터즈,에이블 시스터즈에만,Blue,Beige,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBlongLAttoushi0.png,일 년 내내,쿨한,데일리#포멀,Blue,Yes
11998,attus robe,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBlongLAttoushi1.png,2520,630,에이블 시스터즈,에이블 시스터즈에만,Brown,Light blue,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBlongLAttoushi1.png,일 년 내내,쿨한,데일리#포멀,Brown,Yes
11999,attus robe,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBlongLAttoushi2.png,2520,630,에이블 시스터즈,에이블 시스터즈에만,Red,Yellow,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBlongLAttoushi2.png,일 년 내내,쿨한,데일리#포멀,Red,Yes
4470,baby romper,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLRompers0.png,1920,480,에이블 시스터즈,에이블 시스터즈에만,Light blue,Light blue,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLRompers0.png,일 년 내내,귀여운,메르헨#릴랙스,Baby mint,Yes
7828,baby romper,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLRompers1.png,1920,480,에이블 시스터즈,에이블 시스터즈에만,Pink,Pink,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLRompers1.png,일 년 내내,귀여운,메르헨#릴랙스,Baby purple,Yes
7829,baby romper,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLRompers2.png,1920,480,에이블 시스터즈,에이블 시스터즈에만,Yellow,Yellow,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLRompers2.png,일 년 내내,귀여운,메르헨#릴랙스,Baby yellow,Yes
7830,baby romper,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLRompers3.png,1920,480,에이블 시스터즈,에이블 시스터즈에만,Green,Green,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLRompers3.png,일 년 내내,귀여운,메르헨#릴랙스,Baby green,Yes
7831,baby romper,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLRompers4.png,1920,480,에이블 시스터즈,에이블 시스터즈에만,Red,Red,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLRompers4.png,일 년 내내,귀여운,메르헨#릴랙스,Baby pink,Yes
7832,baby romper,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLRompers5.png,1920,480,에이블 시스터즈,에이블 시스터즈에만,Beige,Beige,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLRompers5.png,일 년 내내,귀여운,메르헨#릴랙스,Baby gray,Yes
7833,baby romper,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLRompers6.png,1920,480,에이블 시스터즈,에이블 시스터즈에만,Blue,Blue,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLRompers6.png,일 년 내내,귀여운,메르헨#릴랙스,Baby blue,Yes
7834,baby romper,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLRompers7.png,1920,480,에이블 시스터즈,에이블 시스터즈에만,Orange,Orange,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLRompers7.png,일 년 내내,귀여운,메르헨#릴랙스,Baby orange,Yes
5644,baby-chick costume,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibNChick0.png,1700,425,에이블 시스터즈,에이블 시스터즈에만,Yellow,Yellow,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibNChick0.png,일 년 내내,귀여운,메르헨#파티#스테이지,Yellow,Yes
9640,baby-chick costume,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibNChick1.png,1700,425,에이블 시스터즈,에이블 시스터즈에만,Light blue,Light blue,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibNChick1.png,일 년 내내,귀여운,메르헨#파티#스테이지,Blue,Yes
9641,baby-chick costume,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibNChick2.png,1700,425,에이블 시스터즈,에이블 시스터즈에만,Beige,Beige,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibNChick2.png,일 년 내내,귀여운,메르헨#파티#스테이지,Beige,Yes
5818,baji jeogori,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLKorea0.png,2520,630,에이블 시스터즈,에이블 시스터즈에만,Blue,Light blue,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLKorea0.png,일 년 내내,우아한,포멀,Blue,Yes
9166,baji jeogori,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLKorea1.png,2520,630,에이블 시스터즈,에이블 시스터즈에만,Purple,Pink,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLKorea1.png,일 년 내내,우아한,포멀,Purple,Yes
9167,baji jeogori,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLKorea2.png,2520,630,에이블 시스터즈,에이블 시스터즈에만,Light blue,Pink,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLKorea2.png,일 년 내내,우아한,포멀,Aqua,Yes
9168,baji jeogori,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLKorea3.png,2520,630,에이블 시스터즈,에이블 시스터즈에만,Black,Gray,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLKorea3.png,일 년 내내,우아한,포멀,Black,Yes
3166,ballet outfit,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNBallet0.png,2880,720,에이블 시스터즈,에이블 시스터즈에만,Pink,Yellow,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNBallet0.png,일 년 내내,귀여운,메르헨#스포츠#스테이지#비즈니스,Pink,Yes
9412,ballet outfit,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNBallet1.png,2880,720,에이블 시스터즈,에이블 시스터즈에만,Green,Yellow,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNBallet1.png,일 년 내내,귀여운,메르헨#스포츠#스테이지#비즈니스,Mint,Yes
9413,ballet outfit,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNBallet2.png,2880,720,에이블 시스터즈,에이블 시스터즈에만,Blue,Yellow,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNBallet2.png,일 년 내내,귀여운,메르헨#스포츠#스테이지#비즈니스,Blue,Yes
9414,ballet outfit,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNBallet3.png,2880,720,에이블 시스터즈,에이블 시스터즈에만,Purple,Yellow,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNBallet3.png,일 년 내내,귀여운,메르헨#스포츠#스테이지#비즈니스,Purple,Yes
9415,ballet outfit,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNBallet4.png,2880,720,에이블 시스터즈,에이블 시스터즈에만,Black,Yellow,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNBallet4.png,일 년 내내,귀여운,메르헨#스포츠#스테이지#비즈니스,Black,Yes
9416,ballet outfit,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNBallet5.png,2880,720,에이블 시스터즈,에이블 시스터즈에만,White,Yellow,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNBallet5.png,일 년 내내,귀여운,메르헨#스포츠#스테이지#비즈니스,White,Yes
9417,ballet outfit,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNBallet6.png,2880,720,에이블 시스터즈,에이블 시스터즈에만,Yellow,Yellow,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNBallet6.png,일 년 내내,귀여운,메르헨#스포츠#스테이지#비즈니스,Yellow,Yes
9418,ballet outfit,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonNBallet7.png,2880,720,에이블 시스터즈,에이블 시스터즈에만,Red,Yellow,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonNBallet7.png,일 년 내내,귀여운,메르헨#스포츠#스테이지#비즈니스,Red,Yes
4606,balmacaan coat,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBlongLBalmakarn0.png,1540,385,에이블 시스터즈,에이블 시스터즈에만,Green,Green,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBlongLBalmakarn0.png,겨울,심플한,데일리,Avocado,Yes
9306,balmacaan coat,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBlongLBalmakarn1.png,1540,385,에이블 시스터즈,에이블 시스터즈에만,Beige,Beige,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBlongLBalmakarn1.png,겨울,심플한,데일리,Beige,Yes
9307,balmacaan coat,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBlongLBalmakarn2.png,1540,385,에이블 시스터즈,에이블 시스터즈에만,Blue,Blue,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBlongLBalmakarn2.png,겨울,심플한,데일리,Navy blue,Yes
3611,baseball uniform,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLBaseball0.png,1760,440,에이블 시스터즈,에이블 시스터즈에만,Red,White,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLBaseball0.png,일 년 내내,활동적인,스포츠#비즈니스,Red,Yes
11106,baseball uniform,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLBaseball1.png,1760,440,에이블 시스터즈,에이블 시스터즈에만,Blue,White,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLBaseball1.png,일 년 내내,활동적인,스포츠#비즈니스,Navy blue,Yes
11107,baseball uniform,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLBaseball2.png,1760,440,에이블 시스터즈,에이블 시스터즈에만,Green,White,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLBaseball2.png,일 년 내내,활동적인,스포츠#비즈니스,Green,Yes
11108,baseball uniform,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLBaseball3.png,1760,440,에이블 시스터즈,에이블 시스터즈에만,Black,Orange,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLBaseball3.png,일 년 내내,활동적인,스포츠#비즈니스,Orange,Yes
11109,baseball uniform,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLBaseball4.png,1760,440,에이블 시스터즈,에이블 시스터즈에만,Black,Yellow,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLBaseball4.png,일 년 내내,활동적인,스포츠#비즈니스,Yellow,Yes
4361,bath-towel wrap,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNBathtowel0.png,630,157,에이블 시스터즈,에이블 시스터즈에만,Pink,Pink,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNBathtowel0.png,일 년 내내,심플한,릴랙스,Pink,Yes
7811,bath-towel wrap,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNBathtowel1.png,630,157,에이블 시스터즈,에이블 시스터즈에만,White,White,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNBathtowel1.png,일 년 내내,심플한,릴랙스,White,Yes
7812,bath-towel wrap,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNBathtowel2.png,630,157,에이블 시스터즈,에이블 시스터즈에만,Light blue,Light blue,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNBathtowel2.png,일 년 내내,심플한,릴랙스,Blue,Yes
7813,bath-towel wrap,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNBathtowel3.png,630,157,에이블 시스터즈,에이블 시스터즈에만,Green,Green,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNBathtowel3.png,일 년 내내,심플한,릴랙스,Green,Yes
7814,bath-towel wrap,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNBathtowel4.png,630,157,에이블 시스터즈,에이블 시스터즈에만,Purple,Purple,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNBathtowel4.png,일 년 내내,심플한,릴랙스,Purple,Yes
7815,bath-towel wrap,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNBathtowel5.png,630,157,에이블 시스터즈,에이블 시스터즈에만,Black,Black,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNBathtowel5.png,일 년 내내,심플한,릴랙스,Black,Yes
7816,bath-towel wrap,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNBathtowel6.png,630,157,에이블 시스터즈,에이블 시스터즈에만,Brown,Brown,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNBathtowel6.png,일 년 내내,심플한,릴랙스,Brown,Yes
3165,bathrobe,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLBathrobes0.png,720,180,에이블 시스터즈,에이블 시스터즈에만,White,White,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLBathrobes0.png,일 년 내내,심플한,릴랙스,White,Yes
7817,bathrobe,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLBathrobes1.png,720,180,에이블 시스터즈,에이블 시스터즈에만,Pink,Pink,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLBathrobes1.png,일 년 내내,심플한,릴랙스,Pink,Yes
7818,bathrobe,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLBathrobes2.png,720,180,에이블 시스터즈,에이블 시스터즈에만,Light blue,Light blue,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLBathrobes2.png,일 년 내내,심플한,릴랙스,Blue,Yes
7819,bathrobe,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLBathrobes3.png,720,180,에이블 시스터즈,에이블 시스터즈에만,Green,Green,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLBathrobes3.png,일 년 내내,심플한,릴랙스,Green,Yes
7820,bathrobe,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLBathrobes4.png,720,180,에이블 시스터즈,에이블 시스터즈에만,Purple,Purple,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLBathrobes4.png,일 년 내내,심플한,릴랙스,Purple,Yes
7821,bathrobe,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLBathrobes5.png,720,180,에이블 시스터즈,에이블 시스터즈에만,Black,Black,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLBathrobes5.png,일 년 내내,심플한,릴랙스,Black,Yes
7822,bathrobe,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLBathrobes6.png,720,180,에이블 시스터즈,에이블 시스터즈에만,Brown,Brown,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLBathrobes6.png,일 년 내내,심플한,릴랙스,Brown,Yes
3417,bear costume,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLBear0.png,1700,425,에이블 시스터즈,에이블 시스터즈에만,Brown,Beige,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLBear0.png,일 년 내내,귀여운,메르헨#파티#스테이지,Brown,Yes
9628,bear costume,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLBear1.png,1700,425,에이블 시스터즈,에이블 시스터즈에만,Black,Beige,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLBear1.png,일 년 내내,귀여운,메르헨#파티#스테이지,Black,Yes
9629,bear costume,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLBear2.png,1700,425,에이블 시스터즈,에이블 시스터즈에만,Pink,Beige,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLBear2.png,일 년 내내,귀여운,메르헨#파티#스테이지,Pink,Yes
