nameKor,Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,Size,Source,Source Notes,Seasonal Availability,Style,Label Themes,Catalog
아가일 양말,argyle crew socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexArgyle2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexArgyle2.png,Green,No,720,180,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,everyday; formal; work,For sale
아가일 양말,argyle crew socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexArgyle3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexArgyle3.png,Beige,No,720,180,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,everyday; formal; work,For sale
아가일 양말,argyle crew socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexArgyle4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexArgyle4.png,Gray,No,720,180,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,everyday; formal; work,For sale
아가일 양말,argyle crew socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexArgyle5.png,https://acnhcdn.com/latest/FtrIcon/SocksTexArgyle5.png,White,No,720,180,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,everyday; formal; work,For sale
아가일 양말,argyle crew socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexArgyle6.png,https://acnhcdn.com/latest/FtrIcon/SocksTexArgyle6.png,Orange,No,720,180,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,everyday; formal; work,For sale
아가일 양말,argyle crew socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexArgyle7.png,https://acnhcdn.com/latest/FtrIcon/SocksTexArgyle7.png,Pink,No,720,180,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,everyday; formal; work,For sale
리본 양말,back-bow socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexRibbon0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexRibbon0.png,Pink,No,600,150,1x1,Kicks,,All Year,Cute,everyday; fairy tale; party; vacation,For sale
리본 양말,back-bow socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexRibbon1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexRibbon1.png,Yellow,No,600,150,1x1,Kicks,,All Year,Cute,everyday; fairy tale; party; vacation,For sale
리본 양말,back-bow socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexRibbon2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexRibbon2.png,Black,No,600,150,1x1,Kicks,,All Year,Cute,everyday; fairy tale; party; vacation,For sale
리본 양말,back-bow socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexRibbon3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexRibbon3.png,White,No,600,150,1x1,Kicks,,All Year,Cute,everyday; fairy tale; party; vacation,For sale
리본 양말,back-bow socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexRibbon4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexRibbon4.png,Blue,No,600,150,1x1,Kicks,,All Year,Cute,everyday; fairy tale; party; vacation,For sale
리본 양말,back-bow socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexRibbon5.png,https://acnhcdn.com/latest/FtrIcon/SocksTexRibbon5.png,Peacock blue,No,600,150,1x1,Kicks,,All Year,Cute,everyday; fairy tale; party; vacation,For sale
접는 양말,bobby socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFolded0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFolded0.png,White,No,480,120,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Elegant,formal; work,For sale
접는 양말,bobby socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFolded1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFolded1.png,Gray,No,480,120,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Elegant,formal; work,For sale
접는 양말,bobby socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFolded2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFolded2.png,Black,No,480,120,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Elegant,formal; work,For sale
접는 양말,bobby socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFolded3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFolded3.png,Brown,No,480,120,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Elegant,formal; work,For sale
컬러 블록 양말,color-blocked socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexMultiblock0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexMultiblock0.png,Purple,No,840,210,1x1,Kicks,,All Year,Cute,everyday,For sale
컬러 블록 양말,color-blocked socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexMultiblock1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexMultiblock1.png,Green,No,840,210,1x1,Kicks,,All Year,Cute,everyday,For sale
컬러 블록 양말,color-blocked socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexMultiblock2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexMultiblock2.png,Brown,No,840,210,1x1,Kicks,,All Year,Cute,everyday,For sale
컬러 블록 양말,color-blocked socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexMultiblock3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexMultiblock3.png,Blue,No,840,210,1x1,Kicks,,All Year,Cute,everyday,For sale
컬러 블록 양말,color-blocked socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexMultiblock4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexMultiblock4.png,Beige,No,840,210,1x1,Kicks,,All Year,Cute,everyday,For sale
컬러 블록 양말,color-blocked socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexMultiblock5.png,https://acnhcdn.com/latest/FtrIcon/SocksTexMultiblock5.png,White,No,840,210,1x1,Kicks,,All Year,Cute,everyday,For sale
컬러 블록 양말,color-blocked socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexMultiblock6.png,https://acnhcdn.com/latest/FtrIcon/SocksTexMultiblock6.png,Lime,No,840,210,1x1,Kicks,,All Year,Cute,everyday,For sale
컬러 블록 양말,color-blocked socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexMultiblock7.png,https://acnhcdn.com/latest/FtrIcon/SocksTexMultiblock7.png,Pink,No,840,210,1x1,Kicks,,All Year,Cute,everyday,For sale
압박 타이츠,compression tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexCompression0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexCompression0.png,Blue,No,600,150,1x1,Kicks,,All Year,Active,outdoorsy; sporty; work,For sale
압박 타이츠,compression tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexCompression1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexCompression1.png,Yellow,No,600,150,1x1,Kicks,,All Year,Active,outdoorsy; sporty; work,For sale
압박 타이츠,compression tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexCompression2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexCompression2.png,Pink,No,600,150,1x1,Kicks,,All Year,Active,outdoorsy; sporty; work,For sale
압박 타이츠,compression tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexCompression3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexCompression3.png,Mint,No,600,150,1x1,Kicks,,All Year,Active,outdoorsy; sporty; work,For sale
압박 타이츠,compression tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexCompression4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexCompression4.png,Red,No,600,150,1x1,Kicks,,All Year,Active,outdoorsy; sporty; work,For sale
컨트리 양말,country socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexCountry0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexCountry0.png,Red ribbons,No,720,180,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,formal; work,For sale
컨트리 양말,country socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexCountry1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexCountry1.png,Green ribbons,No,720,180,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,formal; work,For sale
컨트리 양말,country socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexCountry2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexCountry2.png,Blue ribbons,No,720,180,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,formal; work,For sale
컨트리 양말,country socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexCountry3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexCountry3.png,Black ribbons,No,720,180,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,formal; work,For sale
손뜨개 양말,crocheted socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexCrocheting0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexCrocheting0.png,Beige,No,600,150,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Elegant,everyday; comfy,For sale
손뜨개 양말,crocheted socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexCrocheting1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexCrocheting1.png,Gray,No,600,150,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Elegant,everyday; comfy,For sale
손뜨개 양말,crocheted socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexCrocheting2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexCrocheting2.png,Purple,No,600,150,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Elegant,everyday; comfy,For sale
손뜨개 양말,crocheted socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexCrocheting3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexCrocheting3.png,Blue,No,600,150,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Elegant,everyday; comfy,For sale
데님 레깅스,denim leggings,https://acnhcdn.com/latest/ClosetIcon/SocksTexDenimleggings0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexDenimleggings0.png,Blue,No,540,135,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; outdoorsy; sporty,For sale
데님 레깅스,denim leggings,https://acnhcdn.com/latest/ClosetIcon/SocksTexDenimleggings1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexDenimleggings1.png,Indigo blue,No,540,135,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; outdoorsy; sporty,For sale
데님 레깅스,denim leggings,https://acnhcdn.com/latest/ClosetIcon/SocksTexDenimleggings2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexDenimleggings2.png,Saxon blue,No,540,135,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; outdoorsy; sporty,For sale
데님 레깅스,denim leggings,https://acnhcdn.com/latest/ClosetIcon/SocksTexDenimleggings3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexDenimleggings3.png,Light blue,No,540,135,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; outdoorsy; sporty,For sale
도트 니하이 삭스,dotted knee-high socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexDotknee0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexDotknee0.png,Black,No,720,180,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,everyday,For sale
도트 니하이 삭스,dotted knee-high socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexDotknee1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexDotknee1.png,Yellow,No,720,180,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,everyday,For sale
도트 니하이 삭스,dotted knee-high socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexDotknee2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexDotknee2.png,Cyan,No,720,180,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,everyday,For sale
도트 니하이 삭스,dotted knee-high socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexDotknee3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexDotknee3.png,Gray,No,720,180,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,everyday,For sale
꽃무늬 자수 타이츠,embroidered-flower tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexEmbroidery0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexEmbroidery0.png,Brown,No,1000,250,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,everyday; fairy tale; party,For sale
꽃무늬 자수 타이츠,embroidered-flower tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexEmbroidery1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexEmbroidery1.png,Black,No,1000,250,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,everyday; fairy tale; party,For sale
꽃무늬 자수 타이츠,embroidered-flower tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexEmbroidery2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexEmbroidery2.png,Green,No,1000,250,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,everyday; fairy tale; party,For sale
꽃무늬 자수 타이츠,embroidered-flower tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexEmbroidery3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexEmbroidery3.png,Beige,No,1000,250,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,everyday; fairy tale; party,For sale
꽃무늬 자수 타이츠,embroidered-flower tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexEmbroidery4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexEmbroidery4.png,Blue,No,1000,250,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,everyday; fairy tale; party,For sale
꽃무늬 자수 타이츠,embroidered-flower tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexEmbroidery5.png,https://acnhcdn.com/latest/FtrIcon/SocksTexEmbroidery5.png,Purple,No,1000,250,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,everyday; fairy tale; party,For sale
데일리 양말,everyday socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexDailysocks0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexDailysocks0.png,Brown,No,600,150,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; work,For sale
데일리 양말,everyday socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexDailysocks1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexDailysocks1.png,Black,No,600,150,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; work,For sale
데일리 양말,everyday socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexDailysocks2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexDailysocks2.png,Navy blue,No,600,150,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; work,For sale
데일리 양말,everyday socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexDailysocks3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexDailysocks3.png,Gray,No,600,150,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; work,For sale
데일리 양말,everyday socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexDailysocks4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexDailysocks4.png,Beige,No,600,150,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; work,For sale
데일리 양말,everyday socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexDailysocks5.png,https://acnhcdn.com/latest/FtrIcon/SocksTexDailysocks5.png,White,No,600,150,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; work,For sale
데일리 타이츠,everyday tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexDailytights0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexDailytights0.png,Black,No,720,180,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; work,For sale
데일리 타이츠,everyday tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexDailytights1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexDailytights1.png,Light gray,No,720,180,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; work,For sale
데일리 타이츠,everyday tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexDailytights2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexDailytights2.png,Gray,No,720,180,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; work,For sale
데일리 타이츠,everyday tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexDailytights3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexDailytights3.png,White,No,720,180,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; work,For sale
데일리 타이츠,everyday tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexDailytights4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexDailytights4.png,Navy blue,No,720,180,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; work,For sale
데일리 타이츠,everyday tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexDailytights5.png,https://acnhcdn.com/latest/FtrIcon/SocksTexDailytights5.png,Beige,No,720,180,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,Simple,everyday; work,For sale
망사 타이츠,fishnet tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexAmitights0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexAmitights0.png,Black,No,480,120,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,party; theatrical,For sale
망사 타이츠,fishnet tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexAmitights1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexAmitights1.png,White,No,480,120,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,party; theatrical,For sale
망사 타이츠,fishnet tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexAmitights2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexAmitights2.png,Red,No,480,120,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,party; theatrical,For sale
플라워 도트 타이츠,flowery-dot tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexFlowerdot0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFlowerdot0.png,White,No,720,180,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,fairy tale; formal; party; theatrical,For sale
플라워 도트 타이츠,flowery-dot tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexFlowerdot1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFlowerdot1.png,Pink,No,720,180,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,fairy tale; formal; party; theatrical,For sale
플라워 도트 타이츠,flowery-dot tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexFlowerdot2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFlowerdot2.png,Blue,No,720,180,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,fairy tale; formal; party; theatrical,For sale
플라워 도트 타이츠,flowery-dot tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexFlowerdot3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFlowerdot3.png,Yellow,No,720,180,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,fairy tale; formal; party; theatrical,For sale
플라워 도트 타이츠,flowery-dot tights,https://acnhcdn.com/latest/ClosetIcon/SocksTexFlowerdot4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFlowerdot4.png,Black,No,720,180,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Elegant,fairy tale; formal; party; theatrical,For sale
프릴 니하이 삭스,frilly knee-high socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFrilledknee0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFrilledknee0.png,Black,No,840,210,1x1,Kicks,,All Year,Cute,everyday; fairy tale; party; theatrical,For sale
프릴 니하이 삭스,frilly knee-high socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFrilledknee1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFrilledknee1.png,Green,No,840,210,1x1,Kicks,,All Year,Cute,everyday; fairy tale; party; theatrical,For sale
프릴 니하이 삭스,frilly knee-high socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFrilledknee2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFrilledknee2.png,Red,No,840,210,1x1,Kicks,,All Year,Cute,everyday; fairy tale; party; theatrical,For sale
프릴 니하이 삭스,frilly knee-high socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFrilledknee3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFrilledknee3.png,Brown,No,840,210,1x1,Kicks,,All Year,Cute,everyday; fairy tale; party; theatrical,For sale
프릴 니하이 삭스,frilly knee-high socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFrilledknee4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFrilledknee4.png,Mint,No,840,210,1x1,Kicks,,All Year,Cute,everyday; fairy tale; party; theatrical,For sale
프릴 니하이 삭스,frilly knee-high socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFrilledknee5.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFrilledknee5.png,Pink,No,840,210,1x1,Kicks,,All Year,Cute,everyday; fairy tale; party; theatrical,For sale
프릴 니하이 삭스,frilly knee-high socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFrilledknee6.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFrilledknee6.png,Purple,No,840,210,1x1,Kicks,,All Year,Cute,everyday; fairy tale; party; theatrical,For sale
프릴 니하이 삭스,frilly knee-high socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFrilledknee7.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFrilledknee7.png,Yellow,No,840,210,1x1,Kicks,,All Year,Cute,everyday; fairy tale; party; theatrical,For sale
프릴 양말,frilly socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFrilled0.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFrilled0.png,White,No,720,180,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,everyday; fairy tale; formal; party,For sale
프릴 양말,frilly socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFrilled1.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFrilled1.png,Yellow,No,720,180,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,everyday; fairy tale; formal; party,For sale
프릴 양말,frilly socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFrilled2.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFrilled2.png,Pink,No,720,180,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,everyday; fairy tale; formal; party,For sale
프릴 양말,frilly socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFrilled3.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFrilled3.png,Green,No,720,180,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,everyday; fairy tale; formal; party,For sale
프릴 양말,frilly socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFrilled4.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFrilled4.png,Purple,No,720,180,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,everyday; fairy tale; formal; party,For sale
프릴 양말,frilly socks,https://acnhcdn.com/latest/ClosetIcon/SocksTexFrilled5.png,https://acnhcdn.com/latest/FtrIcon/SocksTexFrilled5.png,Blue,No,720,180,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Cute,everyday; fairy tale; formal; party,For sale
