Internal ID,Name,Storage Image,Buy,Sell,Source,Source Notes,Color 1,Color 2,Catalog,DIY,Size,Closet Image,Seasonal Availability,Style,Label Themes,Variation,Villager Equippable,Miles Price
7483,crossbody bag,https://acnhcdn.com/latest/FtrIcon/BagBackpackBody0.png,700,175,패트릭,,분홍색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackBody0.png,일 년 내내,활동적인,데일리#아웃도어#스포츠,Pink,No,NA
11980,crossbody bag,https://acnhcdn.com/latest/FtrIcon/BagBackpackBody1.png,700,175,패트릭,,초록색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackBody1.png,일 년 내내,활동적인,데일리#아웃도어#스포츠,Green,No,NA
11981,crossbody bag,https://acnhcdn.com/latest/FtrIcon/BagBackpackBody2.png,700,175,패트릭,,노란색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackBody2.png,일 년 내내,활동적인,데일리#아웃도어#스포츠,Yellow,No,NA
11982,crossbody bag,https://acnhcdn.com/latest/FtrIcon/BagBackpackBody3.png,700,175,패트릭,,하얀색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackBody3.png,일 년 내내,활동적인,데일리#아웃도어#스포츠,White,No,NA
7485,crossbody boston bag,https://acnhcdn.com/latest/FtrIcon/BagShoulderDrum0.png,1680,420,패트릭,,빨간색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderDrum0.png,일 년 내내,심플한,데일리#아웃도어#스포츠,Red,No,NA
12011,crossbody boston bag,https://acnhcdn.com/latest/FtrIcon/BagShoulderDrum1.png,1680,420,패트릭,,파란색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderDrum1.png,일 년 내내,심플한,데일리#아웃도어#스포츠,Blue,No,NA
12131,DAL backpack,https://acnhcdn.com/latest/FtrIcon/BagBackpackDal0.png,NFS,1010,도도항공,DAL 우편으로 옴,파란색,검정색,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackDal0.png,일 년 내내,쿨한,아웃도어#바캉스,Blue,No,NA
7471,dry bag,https://acnhcdn.com/latest/FtrIcon/BagBackpackDry0.png,1040,260,패트릭,,노란색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackDry0.png,일 년 내내,활동적인,아웃도어#스포츠,Yellow,No,NA
11964,dry bag,https://acnhcdn.com/latest/FtrIcon/BagBackpackDry1.png,1040,260,패트릭,,파란색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackDry1.png,일 년 내내,활동적인,아웃도어#스포츠,Blue,No,NA
7305,evening bag,https://acnhcdn.com/latest/FtrIcon/BagShoulderParty0.png,1250,312,패트릭,,분홍색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderParty0.png,일 년 내내,귀여운,포멀#파티,Pink,No,NA
11976,evening bag,https://acnhcdn.com/latest/FtrIcon/BagShoulderParty1.png,1250,312,패트릭,,파란색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderParty1.png,일 년 내내,귀여운,포멀#파티,Blue,No,NA
11977,evening bag,https://acnhcdn.com/latest/FtrIcon/BagShoulderParty2.png,1250,312,패트릭,,검정색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderParty2.png,일 년 내내,귀여운,포멀#파티,Black,No,NA
7505,extra-large backpack,https://acnhcdn.com/latest/FtrIcon/BagBackpackMountain0.png,2100,525,패트릭,,빨간색,빨간색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackMountain0.png,일 년 내내,활동적인,아웃도어#스포츠,Red,No,NA
11971,extra-large backpack,https://acnhcdn.com/latest/FtrIcon/BagBackpackMountain1.png,2100,525,패트릭,,초록색,초록색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackMountain1.png,일 년 내내,활동적인,아웃도어#스포츠,Green,No,NA
11972,extra-large backpack,https://acnhcdn.com/latest/FtrIcon/BagBackpackMountain2.png,2100,525,패트릭,,검정색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackMountain2.png,일 년 내내,활동적인,아웃도어#스포츠,Black,No,NA
11973,extra-large backpack,https://acnhcdn.com/latest/FtrIcon/BagBackpackMountain3.png,2100,525,패트릭,,파란색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackMountain3.png,일 년 내내,활동적인,아웃도어#스포츠,Blue,No,NA
7480,faux-fur bag,https://acnhcdn.com/latest/FtrIcon/BagShoulderFakefur0.png,1400,350,패트릭,,분홍색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderFakefur0.png,일 년 내내,귀여운,포멀#파티,Pink,No,NA
12003,faux-fur bag,https://acnhcdn.com/latest/FtrIcon/BagShoulderFakefur1.png,1400,350,패트릭,,보라색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderFakefur1.png,일 년 내내,귀여운,포멀#파티,Purple,No,NA
7477,fish pochette,https://acnhcdn.com/latest/FtrIcon/BagShoulderFish0.png,NFS,210,낚시대회,,하늘색,파란색,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderFish0.png,일 년 내내,귀여운,포멀#파티,Blue,No,NA
7507,foldover-top backpack,https://acnhcdn.com/latest/FtrIcon/BagBackpackLid0.png,1300,325,패트릭,,초록색,베이지색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackLid0.png,일 년 내내,활동적인,아웃도어#스포츠,Green,No,NA
12016,foldover-top backpack,https://acnhcdn.com/latest/FtrIcon/BagBackpackLid1.png,1300,325,패트릭,,파란색,하늘색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackLid1.png,일 년 내내,활동적인,아웃도어#스포츠,Blue,No,NA
12017,foldover-top backpack,https://acnhcdn.com/latest/FtrIcon/BagBackpackLid2.png,1300,325,패트릭,,회색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackLid2.png,일 년 내내,활동적인,아웃도어#스포츠,Gray,No,NA
12018,foldover-top backpack,https://acnhcdn.com/latest/FtrIcon/BagBackpackLid3.png,1300,325,패트릭,,분홍색,보라색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackLid3.png,일 년 내내,활동적인,아웃도어#스포츠,Pink,No,NA
7486,gumdrop shoulder bag,https://acnhcdn.com/latest/FtrIcon/BagShoulderPattern0.png,2000,500,패트릭,,분홍색,초록색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderPattern0.png,일 년 내내,심플한,데일리#릴렉스,Pop,No,NA
12012,gumdrop shoulder bag,https://acnhcdn.com/latest/FtrIcon/BagShoulderPattern1.png,2000,500,패트릭,,보라색,하늘색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderPattern1.png,일 년 내내,심플한,데일리#릴렉스,Cool,No,NA
7482,hand-knit pouch,https://acnhcdn.com/latest/FtrIcon/BagShoulderRace0.png,1250,312,패트릭,,초록색,초록색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderRace0.png,일 년 내내,우아한,바캉스,Green,No,NA
12004,hand-knit pouch,https://acnhcdn.com/latest/FtrIcon/BagShoulderRace1.png,1250,312,패트릭,,보라색,보라색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderRace1.png,일 년 내내,우아한,바캉스,Purple,No,NA
7512,hard-shell backpack,https://acnhcdn.com/latest/FtrIcon/BagBackpackHardshell0.png,1680,420,패트릭,,파란색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackHardshell0.png,일 년 내내,쿨한,아웃도어#비즈니스,Blue,No,NA
10184,hard-shell backpack,https://acnhcdn.com/latest/FtrIcon/BagBackpackHardshell1.png,1680,420,패트릭,,빨간색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackHardshell1.png,일 년 내내,쿨한,아웃도어#비즈니스,Red,No,NA
11946,hard-shell backpack,https://acnhcdn.com/latest/FtrIcon/BagBackpackHardshell2.png,1680,420,패트릭,,회색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackHardshell2.png,일 년 내내,쿨한,아웃도어#비즈니스,Silver,No,NA
7508,knapsack,https://acnhcdn.com/latest/FtrIcon/BagBackpackKnapsack0.png,630,157,패트릭,,파란색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackKnapsack0.png,일 년 내내,활동적인,데일리#아웃도어#스포츠,Blue,No,NA
12019,knapsack,https://acnhcdn.com/latest/FtrIcon/BagBackpackKnapsack1.png,630,157,패트릭,,검정색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackKnapsack1.png,일 년 내내,활동적인,데일리#아웃도어#스포츠,Black,No,NA
7511,knitted-grass backpack,https://acnhcdn.com/latest/FtrIcon/BagBackpackGrass0.png,NFS,400,제작,,초록색,갈색,비매품,Yes,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackGrass0.png,일 년 내내,우아한,아웃도어#릴렉스#바캉스,Green,No,NA
7498,log pack,https://acnhcdn.com/latest/FtrIcon/BagBackpackWood0.png,NFS,960,제작,,갈색,베이지색,비매품,Yes,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackWood0.png,일 년 내내,심플한,메르헨#아웃도어,Brown,No,NA
7491,maple-leaf pochette,https://acnhcdn.com/latest/FtrIcon/BagShoulderMaple0.png,NFS,2400,제작,,주황색,주황색,비매품,Yes,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderMaple0.png,일 년 내내,심플한,메르헨,Red,No,NA
7470,messenger bag,https://acnhcdn.com/latest/FtrIcon/BagShoulderMessenger0.png,840,210,패트릭,,초록색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderMessenger0.png,일 년 내내,심플한,데일리#아웃도어#스포츠,Green,No,NA
11978,messenger bag,https://acnhcdn.com/latest/FtrIcon/BagShoulderMessenger1.png,840,210,패트릭,,주황색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderMessenger1.png,일 년 내내,심플한,데일리#아웃도어#스포츠,Orange,No,NA
11979,messenger bag,https://acnhcdn.com/latest/FtrIcon/BagShoulderMessenger2.png,840,210,패트릭,,검정색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderMessenger2.png,일 년 내내,심플한,데일리#아웃도어#스포츠,Black,No,NA
7504,mini pleather bag,https://acnhcdn.com/latest/FtrIcon/BagBackpackSmall0.png,1600,400,패트릭,,하얀색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackSmall0.png,일 년 내내,우아한,데일리#포멀#파티,White,No,NA
12015,mini pleather bag,https://acnhcdn.com/latest/FtrIcon/BagBackpackSmall1.png,1600,400,패트릭,,검정색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackSmall1.png,일 년 내내,우아한,데일리#포멀#파티,Black,No,NA
7510,Mom's knapsack,https://acnhcdn.com/latest/FtrIcon/BagBackpackQuilt0.png,NFS,175,엄마,,노란색,베이지색,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackQuilt0.png,일 년 내내,귀여운,릴렉스,M,No,NA
12148,Mom's knapsack,https://acnhcdn.com/latest/FtrIcon/BagBackpackQuilt1.png,NFS,175,엄마,,회색,베이지색,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackQuilt1.png,일 년 내내,귀여운,릴렉스,Flowers,No,NA
12149,Mom's knapsack,https://acnhcdn.com/latest/FtrIcon/BagBackpackQuilt2.png,NFS,175,엄마,,분홍색,베이지색,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackQuilt2.png,일 년 내내,귀여운,릴렉스,Polka dots,No,NA
12150,Mom's knapsack,https://acnhcdn.com/latest/FtrIcon/BagBackpackQuilt3.png,NFS,175,엄마,,컬러풀,베이지색,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackQuilt3.png,일 년 내내,귀여운,릴렉스,Colorful quilt design,No,NA
12151,Mom's knapsack,https://acnhcdn.com/latest/FtrIcon/BagBackpackQuilt4.png,NFS,175,엄마,,하늘색,베이지색,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackQuilt4.png,일 년 내내,귀여운,릴렉스,Cherries,No,NA
12152,Mom's knapsack,https://acnhcdn.com/latest/FtrIcon/BagBackpackQuilt5.png,NFS,175,엄마,,파란색,베이지색,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackQuilt5.png,일 년 내내,귀여운,릴렉스,Denim with stripes,No,NA
12153,Mom's knapsack,https://acnhcdn.com/latest/FtrIcon/BagBackpackQuilt6.png,NFS,175,엄마,,하얀색,베이지색,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackQuilt6.png,일 년 내내,귀여운,릴렉스,Forest print,No,NA
12154,Mom's knapsack,https://acnhcdn.com/latest/FtrIcon/BagBackpackQuilt7.png,NFS,175,엄마,,주황색,베이지색,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackQuilt7.png,일 년 내내,귀여운,릴렉스,Chick,No,NA
9761,Nook Inc. knapsack,https://acnhcdn.com/latest/FtrIcon/BagBackpackNook0.png,NFS,4000,너굴 마일 교환,,갈색,노란색,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackNook0.png,일 년 내내,화려한,데일리,Brown,No,800
7501,outdoor backpack,https://acnhcdn.com/latest/FtrIcon/BagBackpackOutdoor0.png,1560,390,패트릭,,초록색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackOutdoor0.png,일 년 내내,활동적인,아웃도어#스포츠,Avocado,No,NA
11969,outdoor backpack,https://acnhcdn.com/latest/FtrIcon/BagBackpackOutdoor1.png,1560,390,패트릭,,주황색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackOutdoor1.png,일 년 내내,활동적인,아웃도어#스포츠,Orange,No,NA
11970,outdoor backpack,https://acnhcdn.com/latest/FtrIcon/BagBackpackOutdoor2.png,1560,390,패트릭,,파란색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackOutdoor2.png,일 년 내내,활동적인,아웃도어#스포츠,Navy blue,No,NA
7484,pleather crossbody bag,https://acnhcdn.com/latest/FtrIcon/BagBackpackBodybag0.png,1120,280,패트릭,,파란색,갈색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackBodybag0.png,일 년 내내,쿨한,데일리#비즈니스,Navy blue,No,NA
12005,pleather crossbody bag,https://acnhcdn.com/latest/FtrIcon/BagBackpackBodybag1.png,1120,280,패트릭,,검정색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackBodybag1.png,일 년 내내,쿨한,데일리#비즈니스,Black,No,NA
7481,pleather fringe bag,https://acnhcdn.com/latest/FtrIcon/BagShoulderFringe0.png,2400,600,패트릭,,갈색,갈색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderFringe0.png,일 년 내내,우아한,데일리#포멀#파티,Camel,No,NA
12010,pleather fringe bag,https://acnhcdn.com/latest/FtrIcon/BagShoulderFringe1.png,2400,600,패트릭,,하얀색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderFringe1.png,일 년 내내,우아한,데일리#포멀#파티,White,No,NA
7476,pleather shoulder bag,https://acnhcdn.com/latest/FtrIcon/BagShoulderLeather0.png,2400,600,패트릭,,갈색,갈색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderLeather0.png,일 년 내내,우아한,데일리#포멀,Brown,No,NA
12009,pleather shoulder bag,https://acnhcdn.com/latest/FtrIcon/BagShoulderLeather1.png,2400,600,패트릭,,파란색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderLeather1.png,일 년 내내,우아한,데일리#포멀,Navy blue,No,NA
7302,retro sports bag,https://acnhcdn.com/latest/FtrIcon/BagShoulderSports0.png,1400,350,패트릭,,하얀색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderSports0.png,일 년 내내,활동적인,아웃도어#스포츠,Blue,No,NA
12007,retro sports bag,https://acnhcdn.com/latest/FtrIcon/BagShoulderSports1.png,1400,350,패트릭,,하얀색,빨간색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderSports1.png,일 년 내내,활동적인,아웃도어#스포츠,Red,No,NA
12008,retro sports bag,https://acnhcdn.com/latest/FtrIcon/BagShoulderSports2.png,1400,350,패트릭,,검정색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderSports2.png,일 년 내내,활동적인,아웃도어#스포츠,Black,No,NA
7304,sacoche bag,https://acnhcdn.com/latest/FtrIcon/BagShoulderSacosh0.png,980,245,패트릭,,파란색,초록색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderSacosh0.png,일 년 내내,활동적인,아웃도어#스포츠,Blue,No,NA
11974,sacoche bag,https://acnhcdn.com/latest/FtrIcon/BagShoulderSacosh1.png,980,245,패트릭,,빨간색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderSacosh1.png,일 년 내내,활동적인,아웃도어#스포츠,Red,No,NA
11975,sacoche bag,https://acnhcdn.com/latest/FtrIcon/BagShoulderSacosh2.png,980,245,패트릭,,검정색,하얀색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderSacosh2.png,일 년 내내,활동적인,아웃도어#스포츠,Black,No,NA
7494,shellfish pochette,https://acnhcdn.com/latest/FtrIcon/BagShoulderShell0.png,NFS,10800,제작,,하얀색,하얀색,비매품,Yes,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderShell0.png,일 년 내내,귀여운,메르헨#바캉스,White,No,NA
7493,snowflake pochette,https://acnhcdn.com/latest/FtrIcon/BagShoulderSnow0.png,NFS,2400,제작,,하늘색,하얀색,비매품,Yes,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderSnow0.png,일 년 내내,우아한,메르헨#파티#바캉스,White,No,NA
7500,square backpack,https://acnhcdn.com/latest/FtrIcon/BagBackpackSquare0.png,1300,325,패트릭,,노란색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackSquare0.png,일 년 내내,활동적인,데일리#아웃도어#스포츠,Yellow,No,NA
11967,square backpack,https://acnhcdn.com/latest/FtrIcon/BagBackpackSquare1.png,1300,325,패트릭,,분홍색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackSquare1.png,일 년 내내,활동적인,데일리#아웃도어#스포츠,Pink,No,NA
11968,square backpack,https://acnhcdn.com/latest/FtrIcon/BagBackpackSquare2.png,1300,325,패트릭,,초록색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackSquare2.png,일 년 내내,활동적인,데일리#아웃도어#스포츠,Green,No,NA
7489,star pochette,https://acnhcdn.com/latest/FtrIcon/BagShoulderStar0.png,NFS,3000,제작,,노란색,노란색,비매품,Yes,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderStar0.png,일 년 내내,귀여운,메르헨#파티#바캉스,Yellow,No,NA
7488,straw pochette,https://acnhcdn.com/latest/FtrIcon/BagShoulderRattan0.png,980,245,패트릭,,갈색,갈색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderRattan0.png,일 년 내내,심플한,릴렉스#바캉스,Brown,No,NA
7503,studded backpack,https://acnhcdn.com/latest/FtrIcon/BagBackpackStuds0.png,1560,390,패트릭,,검정색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackStuds0.png,일 년 내내,쿨한,데일리#호러,Black,No,NA
12006,studded backpack,https://acnhcdn.com/latest/FtrIcon/BagBackpackStuds1.png,1560,390,패트릭,,하얀색,회색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackStuds1.png,일 년 내내,쿨한,데일리#호러,White,No,NA
7478,tackle bag,https://acnhcdn.com/latest/FtrIcon/BagShoulderFishing0.png,NFS,175,낚시대회,,파란색,주황색,비매품,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderFishing0.png,일 년 내내,활동적인,아웃도어#스포츠#비즈니스,Blue,No,NA
7497,tool bag,https://acnhcdn.com/latest/FtrIcon/BagShoulderTool0.png,910,227,패트릭,,검정색,노란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderTool0.png,일 년 내내,활동적인,아웃도어#비즈니스,Black,No,NA
6838,town backpack,https://acnhcdn.com/latest/FtrIcon/BagBackpackTown0.png,1040,260,패트릭,,초록색,초록색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackTown0.png,일 년 내내,활동적인,데일리#아웃도어,Green,No,NA
6839,town backpack,https://acnhcdn.com/latest/FtrIcon/BagBackpackTown1.png,1040,260,패트릭,,주황색,주황색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackTown1.png,일 년 내내,활동적인,데일리#아웃도어,Orange,No,NA
11944,town backpack,https://acnhcdn.com/latest/FtrIcon/BagBackpackTown2.png,1040,260,패트릭,,파란색,파란색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackTown2.png,일 년 내내,활동적인,데일리#아웃도어,Blue,No,NA
11945,town backpack,https://acnhcdn.com/latest/FtrIcon/BagBackpackTown3.png,1040,260,패트릭,,빨간색,빨간색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackTown3.png,일 년 내내,활동적인,데일리#아웃도어,Red,No,NA
2550,travel pouch,https://acnhcdn.com/latest/FtrIcon/BagShoulderTravel0.png,840,210,패트릭,,분홍색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderTravel0.png,일 년 내내,활동적인,데일리#아웃도어,Pink,No,NA
12000,travel pouch,https://acnhcdn.com/latest/FtrIcon/BagShoulderTravel1.png,840,210,패트릭,,초록색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderTravel1.png,일 년 내내,활동적인,데일리#아웃도어,Green,No,NA
12001,travel pouch,https://acnhcdn.com/latest/FtrIcon/BagShoulderTravel2.png,840,210,패트릭,,하늘색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderTravel2.png,일 년 내내,활동적인,데일리#아웃도어,Light blue,No,NA
12002,travel pouch,https://acnhcdn.com/latest/FtrIcon/BagShoulderTravel3.png,840,210,패트릭,,보라색,검정색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagShoulderTravel3.png,일 년 내내,활동적인,데일리#아웃도어,Purple,No,NA
7499,traveler's backpack,https://acnhcdn.com/latest/FtrIcon/BagBackpackJourney0.png,2940,735,패트릭,,주황색,베이지색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackJourney0.png,일 년 내내,심플한,메르헨#아웃도어#비즈니스,Orange,No,NA
11965,traveler's backpack,https://acnhcdn.com/latest/FtrIcon/BagBackpackJourney1.png,2940,735,패트릭,,파란색,베이지색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackJourney1.png,일 년 내내,심플한,메르헨#아웃도어#비즈니스,Blue,No,NA
11966,traveler's backpack,https://acnhcdn.com/latest/FtrIcon/BagBackpackJourney2.png,2940,735,패트릭,,갈색,베이지색,구매가능,No,1x1,https://acnhcdn.com/latest/ClosetIcon/BagBackpackJourney2.png,일 년 내내,심플한,메르헨#아웃도어#비즈니스,Brown,No,NA
